mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_dropout,param_epochs,param_hidden_dim,param_input_dim,param_learning_rate,param_num_relations,param_output_dim,param_weight_decay,params,Picohttpparser_test_score,CSimpleJSONParser_test_score,Benoitc_HTTP_test_score,CParserXML_test_score,cJSON_test_score,YACC_Calculator_test_score,ELF_Parser_test_score,Network_Packet_Analyzer_test_score,Packcc_test_score,PCAP_Parser_test_score,mean_test_score,std_test_score,rank_test_score
35.162747502326965,5.791817204554189,0.16898324489593505,0.16553371235357495,32,0.1,25,32,1,0.01,1,2,0.01,"{'batch_size': 32, 'dropout': 0.1, 'epochs': 25, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.01, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
6.8200528383255,1.004129390320866,0.15064005851745604,0.1629095017297567,64,0,10,16,1,0.1,1,2,0.0,"{'batch_size': 64, 'dropout': 0, 'epochs': 10, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.1, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.14652014652014653,0.0,0.4367816091954023,0.4117647058823529,0.16,0.0,0.0,0.3463687150837989,0.0,0.15014351766817008,0.17376335295138381,27
6.7132762432098385,0.927761331961067,0.1483220338821411,0.15124883988900142,64,0,10,16,1,0.1,1,2,0.01,"{'batch_size': 64, 'dropout': 0, 'epochs': 10, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.1, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.025,0.07500000000000001,46
6.263414001464843,0.8164696682497867,0.14008994102478028,0.14676001041466066,64,0,10,16,1,0.01,1,2,0.0,"{'batch_size': 64, 'dropout': 0, 'epochs': 10, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.01, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.0}",0.4133016627078385,0.14652014652014653,0.7403846153846154,0.1111111111111111,0.4990825688073394,0.0,0.472636815920398,0.0,0.3911504424778761,0.0,0.2774187362929325,0.24670986236500286,10
6.154177284240722,0.7627944967702613,0.13946897983551027,0.14565065037912775,64,0,10,16,1,0.01,1,2,0.01,"{'batch_size': 64, 'dropout': 0, 'epochs': 10, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.01, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.025,0.07500000000000001,46
6.803520917892456,0.8845349919622058,0.14942529201507568,0.16275336474407495,64,0,10,32,1,0.1,1,2,0.0,"{'batch_size': 64, 'dropout': 0, 'epochs': 10, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.1, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.0}",0.3667481662591687,0.21201413427561835,0.0,0.5428571428571428,0.0,0.0,0.472636815920398,0.0,0.434640522875817,0.0,0.20288967821881448,0.21789993500456079,20
6.960474872589112,0.9361994870224092,0.14744300842285157,0.15707616628839355,64,0,10,32,1,0.1,1,2,0.01,"{'batch_size': 64, 'dropout': 0, 'epochs': 10, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.1, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.025,0.07500000000000001,46
7.6828041791915895,0.8740336732945145,0.16377623081207277,0.18132309229240043,64,0,10,32,1,0.01,1,2,0.0,"{'batch_size': 64, 'dropout': 0, 'epochs': 10, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.01, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.0}",0.32160804020100503,0.14652014652014653,0.0,0.5633802816901409,0.45942857142857146,0.641025641025641,0.472636815920398,0.0,0.4290429042904291,0.0,0.3033642401076332,0.23482982414447107,5
8.42737967967987,0.7849069654106162,0.18659627437591553,0.2204911628007584,64,0,10,32,1,0.01,1,2,0.01,"{'batch_size': 64, 'dropout': 0, 'epochs': 10, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.01, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
20.1319561958313,1.9433546497982357,0.17757151126861573,0.19696371625763703,64,0,25,16,1,0.1,1,2,0.0,"{'batch_size': 64, 'dropout': 0, 'epochs': 25, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.1, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.0}",0.017804154302670624,0.17328519855595667,0.6494845360824741,0.5633802816901409,0.0,0.23076923076923075,0.48910411622276034,0.0,0.44051446945337625,0.0,0.25643419870766093,0.24464618163008342,13
21.29860830307007,3.0368333856393677,0.17879650592803956,0.18343652258626575,64,0,25,16,1,0.1,1,2,0.01,"{'batch_size': 64, 'dropout': 0, 'epochs': 25, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.1, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.16608996539792387,0.0,0.0,0.0,0.016608996539792385,0.049826989619377156,49
20.56499171257019,2.8593374257815265,0.1715303897857666,0.17544077466900454,64,0,25,16,1,0.01,1,2,0.0,"{'batch_size': 64, 'dropout': 0, 'epochs': 25, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.01, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.14652014652014653,0.3666666666666667,0.368,0.4921259842519685,0.16,0.45801526717557245,0.0,0.3386944181646169,0.0,0.23300224827789712,0.1845849395245803,16
19.879989433288575,2.570776667347035,0.16551449298858642,0.17050717081762698,64,0,25,16,1,0.01,1,2,0.01,"{'batch_size': 64, 'dropout': 0, 'epochs': 25, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.01, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.16608996539792387,0.0,0.0,0.0,0.016608996539792385,0.049826989619377156,49
22.307923436164856,2.9759849638737657,0.18190767765045165,0.19054140937838884,64,0,25,32,1,0.1,1,2,0.0,"{'batch_size': 64, 'dropout': 0, 'epochs': 25, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.1, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.0,0.34782608695652173,0.0,0.5379939209726444,0.0,0.4479166666666667,0.0,0.2122905027932961,0.0,0.15460271773891288,0.20422953760473397,26
23.641221952438354,3.166560825746553,0.19137959480285643,0.21190184403180373,64,0,25,32,1,0.1,1,2,0.01,"{'batch_size': 64, 'dropout': 0, 'epochs': 25, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.1, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.5462686567164179,0.0,0.0,0.0,0.0,0.0,0.05462686567164179,0.16388059701492538,37
23.093379735946655,2.8540321362946197,0.189351224899292,0.20157815742373036,64,0,25,32,1,0.01,1,2,0.0,"{'batch_size': 64, 'dropout': 0, 'epochs': 25, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.01, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.0}",0.15469613259668508,0.17328519855595667,0.2727272727272727,0.4367816091954023,0.5408000000000001,0.5396825396825397,0.5127020785219399,0.0,0.4376012965964344,0.0,0.30682761278762305,0.20390324983967478,4
25.03513948917389,3.972375267458549,0.1894214391708374,0.1976483226758536,64,0,25,32,1,0.01,1,2,0.01,"{'batch_size': 64, 'dropout': 0, 'epochs': 25, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.01, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.14652014652014653,0.0,0.0,0.24806201550387597,0.0,0.0,0.0,0.0,0.0,0.03945821620240225,0.08211784739834284,40
9.760620427131652,1.4461525505308406,0.17821063995361328,0.1847927831856414,64,0.1,10,16,1,0.1,1,2,0.0,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 10, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.1, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.21201413427561835,0.0,0.0,0.25,0.0,0.0,0.0,0.2782782782782782,0.0,0.07402924125538965,0.11405503394663294,33
9.359828186035156,1.3735869306917572,0.174338960647583,0.17728625550945434,64,0.1,10,16,1,0.1,1,2,0.01,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 10, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.1, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.35665914221218964,0.0,0.0,0.0,0.0,0.0,0.03566591422121897,0.1069977426636569,41
10.173244547843932,1.322830924815707,0.19019720554351807,0.1978861474249695,64,0.1,10,16,1,0.01,1,2,0.0,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 10, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.01, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.14652014652014653,0.2727272727272727,0.1111111111111111,0.4152542372881356,0.32727272727272727,0.524822695035461,0.0,0.4458598726114649,0.0,0.2243568062566319,0.18936938488911156,17
10.097858715057374,1.1153792738483417,0.18849434852600097,0.19187323576818516,64,0.1,10,16,1,0.01,1,2,0.01,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 10, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.01, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.5235772357723577,0.0,0.0,0.0,0.0,0.0,0.05235772357723577,0.1570731707317073,38
11.187246441841125,1.6468997682660045,0.17817296981811523,0.188978343209371,64,0.1,10,32,1,0.1,1,2,0.0,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 10, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.1, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.0,0.0,0.0,0.4152542372881356,0.5846153846153845,0.0,0.0,0.43973941368078173,0.0,0.1439609035584302,0.22368159600768825,29
11.683581662178039,1.4856557376187156,0.18964190483093263,0.1984951546656237,64,0.1,10,32,1,0.1,1,2,0.01,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 10, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.1, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.483271375464684,0.0,0.0,0.0,0.4274809160305344,0.5440313111545988,0.0,0.1454783602649817,0.2237457687592206,28
11.673840117454528,1.2576189645433806,0.18932700157165527,0.20061166335926064,64,0.1,10,32,1,0.01,1,2,0.0,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 10, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.01, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.0}",0.38647342995169076,0.14652014652014653,0.0,0.1111111111111111,0.4974446337308347,0.0,0.1605351170568562,0.0,0.4277360066833751,0.0,0.17298204450540142,0.18442571568088642,23
11.662667655944825,1.748559038131417,0.1902463912963867,0.1960481979471823,64,0.1,10,32,1,0.01,1,2,0.01,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 10, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.01, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.4990757855822551,0.0,0.0,0.0,0.0,0.0,0.049907578558225515,0.14972273567467653,39
24.684911060333253,3.1847994220968587,0.2034931182861328,0.21289345218189448,64,0.1,25,16,1,0.1,1,2,0.0,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 25, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.1, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.21201413427561835,0.0,0.26382978723404255,0.0,0.0,0.29179331306990874,0.0,0.0,0.0,0.07676372345795697,0.11864771170385756,32
26.739252734184266,3.446859758991638,0.2477405548095703,0.2903344863407183,64,0.1,25,16,1,0.1,1,2,0.01,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 25, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.1, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
26.812201929092407,2.9689391351848675,0.19764962196350097,0.20621359304109788,64,0.1,25,16,1,0.01,1,2,0.0,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 25, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.01, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.0}",0.46753246753246747,0.14652014652014653,0.4933333333333333,0.1111111111111111,0.39655172413793105,0.6486486486486487,0.1727574750830565,0.0,0.4678543764523625,0.0,0.29043092828190575,0.21886255489911868,8
27.893444609642028,5.025721006347112,0.22176704406738282,0.23949962174007483,64,0.1,25,16,1,0.01,1,2,0.01,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 25, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.01, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.35665914221218964,0.0,0.0,0.0,0.3127413127413127,0.0,0.06694004549535024,0.13423977633678436,35
32.29901638031006,3.4454370618264454,0.21206140518188477,0.23864071630536107,64,0.1,25,32,1,0.1,1,2,0.0,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 25, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.1, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.0}",0.431924882629108,0.17328519855595667,0.2727272727272727,0.0,0.3791208791208791,0.6578947368421053,0.5158371040723981,0.0,0.4424489795918367,0.0,0.2873239053539557,0.22446022073256106,9
32.99604740142822,5.037741197972828,0.21043190956115723,0.2342650956186722,64,0.1,25,32,1,0.1,1,2,0.01,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 25, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.1, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
32.04358284473419,4.536561913444745,0.20827760696411132,0.2275040840399473,64,0.1,25,32,1,0.01,1,2,0.0,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 25, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.01, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.0}",0.44651162790697674,0.14652014652014653,0.4933333333333333,0.1111111111111111,0.5404624277456648,0.5396825396825397,0.472636815920398,0.0,0.3925399644760213,0.0,0.31427979666961914,0.2120557476119706,3
34.579012060165404,5.56293744810196,0.2123404026031494,0.22288154019448006,64,0.1,25,32,1,0.01,1,2,0.01,"{'batch_size': 64, 'dropout': 0.1, 'epochs': 25, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.01, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
